run,tag,step,value
layerwise/MobilenetV2-L1norm-gate/layer1,Params(M),60,2.309999942779541
layerwise/MobilenetV2-L1norm-gate/layer1,Params(M),70,2.309999942779541
layerwise/MobilenetV2-L1norm-gate/layer1,Params(M),80,2.309999942779541
layerwise/MobilenetV2-L1norm-gate/layer1,Params(M),89,2.309999942779541
layerwise/MobilenetV2-L1norm-gate/layer1,Params(M),99,2.309999942779541
layerwise/MobilenetV2-L1norm-gate/layer10,ACC,0,94.62999725341797
layerwise/MobilenetV2-L1norm-gate/layer10,ACC,10,94.55999755859375
layerwise/MobilenetV2-L1norm-gate/layer10,ACC,20,94.41999816894531
layerwise/MobilenetV2-L1norm-gate/layer10,ACC,30,93.95999908447266
layerwise/MobilenetV2-L1norm-gate/layer10,ACC,40,92.73999786376953
layerwise/MobilenetV2-L1norm-gate/layer10,ACC,50,90.05999755859375
layerwise/MobilenetV2-L1norm-gate/layer10,ACC,60,84.36000061035156
layerwise/MobilenetV2-L1norm-gate/layer10,ACC,70,76.55999755859375
layerwise/MobilenetV2-L1norm-gate/layer10,ACC,80,69.9800033569336
layerwise/MobilenetV2-L1norm-gate/layer10,ACC,89,61.060001373291016
layerwise/MobilenetV2-L1norm-gate/layer10,ACC,99,46.11000061035156
layerwise/MobilenetV2-L1norm-gate/layer10,MACs(G),0,94.5999984741211
layerwise/MobilenetV2-L1norm-gate/layer10,MACs(G),10,94.18000030517578
layerwise/MobilenetV2-L1norm-gate/layer10,MACs(G),20,93.75
layerwise/MobilenetV2-L1norm-gate/layer10,MACs(G),30,93.33000183105469
layerwise/MobilenetV2-L1norm-gate/layer10,MACs(G),40,92.9000015258789
layerwise/MobilenetV2-L1norm-gate/layer10,MACs(G),50,92.4800033569336
layerwise/MobilenetV2-L1norm-gate/layer10,MACs(G),60,92.05999755859375
layerwise/MobilenetV2-L1norm-gate/layer10,MACs(G),70,91.62999725341797
layerwise/MobilenetV2-L1norm-gate/layer10,MACs(G),80,91.20999908447266
layerwise/MobilenetV2-L1norm-gate/layer10,MACs(G),89,90.7699966430664
layerwise/MobilenetV2-L1norm-gate/layer10,MACs(G),99,90.36000061035156
layerwise/MobilenetV2-L1norm-gate/layer10,Params(M),0,2.309999942779541
layerwise/MobilenetV2-L1norm-gate/layer10,Params(M),10,2.309999942779541
layerwise/MobilenetV2-L1norm-gate/layer10,Params(M),20,2.299999952316284
layerwise/MobilenetV2-L1norm-gate/layer10,Params(M),30,2.2899999618530273
layerwise/MobilenetV2-L1norm-gate/layer10,Params(M),40,2.2799999713897705
layerwise/MobilenetV2-L1norm-gate/layer10,Params(M),50,2.2799999713897705
layerwise/MobilenetV2-L1norm-gate/layer10,Params(M),60,2.2699999809265137
layerwise/MobilenetV2-L1norm-gate/layer10,Params(M),70,2.259999990463257
layerwise/MobilenetV2-L1norm-gate/layer10,Params(M),80,2.259999990463257
layerwise/MobilenetV2-L1norm-gate/layer10,Params(M),89,2.25
layerwise/MobilenetV2-L1norm-gate/layer10,Params(M),99,2.240000009536743
layerwise/MobilenetV2-L1norm-gate/layer11,ACC,0,94.44000244140625
layerwise/MobilenetV2-L1norm-gate/layer11,ACC,10,94.56999969482422
layerwise/MobilenetV2-L1norm-gate/layer11,ACC,20,94.5
layerwise/MobilenetV2-L1norm-gate/layer11,ACC,30,94.45999908447266
layerwise/MobilenetV2-L1norm-gate/layer11,ACC,40,94.23999786376953
layerwise/MobilenetV2-L1norm-gate/layer11,ACC,50,93.30000305175781
layerwise/MobilenetV2-L1norm-gate/layer11,ACC,60,92.9800033569336
layerwise/MobilenetV2-L1norm-gate/layer11,ACC,70,91.80000305175781
layerwise/MobilenetV2-L1norm-gate/layer11,ACC,80,90.73999786376953
layerwise/MobilenetV2-L1norm-gate/layer11,ACC,89,88.44000244140625
layerwise/MobilenetV2-L1norm-gate/layer11,ACC,99,84.37000274658203
layerwise/MobilenetV2-L1norm-gate/layer11,MACs(G),0,94.5999984741211
layerwise/MobilenetV2-L1norm-gate/layer11,MACs(G),10,93.83999633789062
layerwise/MobilenetV2-L1norm-gate/layer11,MACs(G),20,93.0999984741211
layerwise/MobilenetV2-L1norm-gate/layer11,MACs(G),30,92.33999633789062
layerwise/MobilenetV2-L1norm-gate/layer11,MACs(G),40,91.58999633789062
layerwise/MobilenetV2-L1norm-gate/layer11,MACs(G),50,90.83000183105469
